region,official_id,drainage_area_km2,centroid_lon_deg_e,centroid_lat_deg_n,logk_ice_x100,porosity_x100,land_use_forest_frac_2010,land_use_shrubs_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_crops_frac_2010,land_use_urban_frac_2010,land_use_water_frac_2010,land_use_snow_ice_frac_2010,lulc_check_2010,land_use_forest_frac_2015,land_use_shrubs_frac_2015,land_use_grass_frac_2015,land_use_wetland_frac_2015,land_use_crops_frac_2015,land_use_urban_frac_2015,land_use_water_frac_2015,land_use_snow_ice_frac_2015,lulc_check_2015,land_use_forest_frac_2020,land_use_shrubs_frac_2020,land_use_grass_frac_2020,land_use_wetland_frac_2020,land_use_crops_frac_2020,land_use_urban_frac_2020,land_use_water_frac_2020,land_use_snow_ice_frac_2020,lulc_check_2020,slope_deg,aspect_deg,median_el,mean_el,max_el,min_el,elevation_m,prcp,tmin,tmax,vp,swe,srad,low_prcp_duration,low_prcp_freq,high_prcp_duration,high_prcp_freq,mean_runoff
ERK,05BD005,454.3,51.385310919291,-115.67912495882408,-1491.54,17.84473,0.43,0.05,0.5,0.01,0.01,0.0,0.0,0.0,0.0,0.43,0.05,0.5,0.01,0.01,0.0,0.0,0.0,0.0,0.42,0.05,0.5,0.01,0.02,0.0,0.0,0.0,0.0,22.981134,160.5415003425427,2235.0444,2236.6956,3184.2617,1559.8501,2236.6956,771.3,-7.6,3.5,406.8,272.8,299.6,4.1,0.7,1.0,0.1,1.8014390949233203
ERK,05BF016,9.3,50.95988989559444,-115.18881790191348,-1520.0,19.0,0.67,0.07,0.24,0.01,0.01,0.0,0.0,0.0,0.0,0.67,0.08,0.24,0.01,0.01,0.0,0.0,0.0,-0.01,0.62,0.09,0.27,0.01,0.01,0.0,0.0,0.0,0.0,19.818184,92.3917476514444,2115.3887,2126.3447,2797.0708,1594.6412,2126.3447,844.4,-6.7,5.5,440.0,263.7,305.4,4.6,0.7,1.1,0.1,1.0699308044926448
ERK,05BF017,3.2,50.96177868469128,-115.19824415868416,-1520.0,19.0,0.43,0.09,0.44,0.01,0.02,0.0,0.0,0.0,0.01,0.44,0.1,0.43,0.01,0.02,0.0,0.0,0.0,0.0,0.39,0.12,0.45,0.02,0.02,0.0,0.0,0.0,0.0,23.236765,111.203113600726,2303.4658,2269.8186,2797.0708,1749.2096,2269.8186,893.5,-7.4,4.6,422.4,325.6,313.8,4.6,0.7,1.1,0.1,1.1304584467267234
ERK,05BF018,3.0,50.95259711431503,-115.1937409890739,-1520.0,19.0,0.74,0.05,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.04,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.07,0.27,0.0,0.01,0.0,0.0,0.0,0.0,19.782026,51.98799702951936,2156.9324,2160.7952,2579.0291,1769.0,2160.7952,879.1,-7.1,4.9,428.1,292.3,311.9,4.5,0.7,1.1,0.1,1.1787507301020625
ERK,05BF019,2.2,50.96854594721935,-115.1793529180422,-1520.0,19.0,0.77,0.11,0.11,0.01,0.01,0.0,0.0,0.0,-0.01,0.77,0.11,0.11,0.01,0.01,0.0,0.0,0.0,-0.01,0.76,0.09,0.14,0.01,0.01,0.0,0.0,0.0,-0.01,18.47788,121.31288622551912,1997.5986,2043.1836,2740.0476,1716.5253,2043.1836,830.4,-6.4,5.8,447.0,230.6,300.3,4.6,0.7,1.1,0.1,0.8122440224900852
ERK,05BF020,1.3,50.9591821809651,-115.21053703098924,-1520.0,19.0,0.25,0.16,0.55,0.02,0.03,0.0,0.0,0.0,-0.01,0.26,0.16,0.54,0.02,0.02,0.0,0.0,0.0,0.0,0.15,0.12,0.68,0.03,0.03,0.0,0.0,0.0,-0.01,23.051516,92.9839321669122,2439.4165,2441.2351,2797.0708,2202.0,2441.2351,957.0,-8.3,3.4,397.6,426.4,329.9,4.5,0.7,1.1,0.1,1.341748676440034
ERK,05BG002,212.4,51.34476009973866,-115.3563906171725,-1520.0,19.0,0.39,0.03,0.55,0.01,0.01,0.0,0.0,0.0,0.0099999999999998,0.39,0.03,0.55,0.01,0.01,0.0,0.0,0.0,0.0099999999999998,0.32,0.04,0.6,0.02,0.02,0.0,0.0,0.0,0.0,25.259031,132.40462134561972,2205.9446,2209.2539,3097.179,1540.12,2209.2539,895.6,-7.5,4.2,417.2,306.5,305.6,4.4,0.7,1.1,0.1,0.9704061993879382
ERK,05BG006,303.9,51.3709556964894,-115.09329908732526,-1553.03,17.22158,0.73,0.06,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.06,0.22,0.0,0.0,0.0,0.0,0.0,0.02,0.61,0.15,0.22,0.01,0.01,0.0,0.0,0.0,0.0,11.207304,102.46978417963666,1622.6945,1714.4938,2878.0,1263.9647,1714.4938,719.3,-5.6,7.1,465.6,148.7,288.5,4.9,0.7,1.1,0.1,0.6100467191414164
ERK,05BH003,889.6,51.28114126979517,-114.1199637885198,-1052.91,0.0,0.01,0.02,0.16,0.01,0.68,0.11,0.01,0.0,0.0,0.01,0.02,0.16,0.01,0.67,0.12,0.01,0.0,0.0,0.0,0.07,0.21,0.03,0.52,0.16,0.01,0.0,0.0,1.7313985,59.55940061828974,1146.0,1160.0076,1336.162,1049.8716,1160.0076,451.1,-2.7,10.2,529.8,34.2,272.5,6.0,0.8,1.0,0.1,0.02693159787653748
ERK,05BH013,39.0,50.96904190425932,-114.95715136518044,-1553.35,17.20406,0.88,0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.01,0.86,0.03,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.72,0.06,0.2,0.01,0.01,0.0,0.0,0.0,0.0,15.638571,17.530821960684822,1863.2864,1888.4152,2480.4341,1613.4315,1888.4152,827.9,-5.8,6.7,466.0,179.5,293.1,4.7,0.7,1.1,0.1,1.2789139269245837
ERK,05BH014,245.0,51.39025360464132,-114.10025844835626,-1052.0,0.0,0.0,0.01,0.09,0.01,0.85,0.04,0.02,0.0,-0.02,0.0,0.01,0.09,0.01,0.85,0.03,0.02,0.0,-0.01,0.0,0.03,0.11,0.02,0.78,0.05,0.02,0.0,-0.01,1.6096207,53.80562473616877,1138.0525,1140.8689,1231.0842,1082.9158,1140.8689,453.5,-2.8,10.0,527.3,35.7,271.7,5.9,0.8,1.0,0.1,0.11440258295437285
ERK,05BH015,475.3,51.035894479851045,-114.76568357800252,-1249.96,5.92019,0.62,0.1,0.11,0.01,0.15,0.0,0.0,0.0,0.01,0.62,0.1,0.11,0.01,0.15,0.0,0.0,0.0,0.01,0.44,0.37,0.14,0.01,0.02,0.0,0.0,0.0,0.02,7.5933509,54.2362955925147,1448.9468,1508.895,2480.4341,1203.8501,1508.895,641.6,-4.1,8.8,509.9,88.5,279.9,5.0,0.7,1.0,0.1,0.3955347306087927
ERK,05BH016,274.1,51.25965008807184,-114.24815847319476,-1054.95,0.0,0.02,0.04,0.28,0.02,0.6,0.02,0.01,0.0,0.01,0.02,0.04,0.28,0.02,0.6,0.02,0.01,0.0,0.01,0.0,0.17,0.37,0.03,0.37,0.03,0.01,0.0,0.02,2.1801209,63.03688263171267,1224.557,1225.5028,1336.162,1100.8501,1225.5028,475.7,-2.9,9.9,527.6,37.0,273.1,5.7,0.8,1.0,0.1,0.1356321992209107
ERK,05BH901,980.5,51.26416465863582,-114.11293803007128,-1058.9,0.0,0.01,0.02,0.16,0.01,0.62,0.16,0.01,0.0,0.0099999999999998,0.01,0.02,0.16,0.01,0.61,0.17,0.01,0.0,0.0099999999999998,0.0,0.07,0.2,0.03,0.47,0.21,0.01,0.0,0.01,1.71934,58.01335297958013,1138.9689,1154.3508,1336.162,1042.8586,1154.3508,448.6,-2.7,10.2,530.9,33.7,272.6,6.0,0.8,1.0,0.1,0.046842618855704676
ERK,05BJ004,793.9,50.82235966758387,-114.85841299912562,-1495.14,16.22439,0.6,0.05,0.31,0.01,0.02,0.0,0.0,0.0,0.01,0.6,0.06,0.32,0.01,0.02,0.0,0.0,0.0,-0.01,0.5,0.11,0.35,0.01,0.01,0.0,0.0,0.0,0.02,18.18825,63.10953534902697,1902.6177,1937.1636,3162.2478,1302.8475,1937.1636,811.7,-5.9,6.4,462.4,212.8,295.7,4.8,0.7,1.0,0.1,0.9326600043782455
ERK,05BJ005,1225.4,50.89070780710101,-114.68895050360793,-1441.69,10.51138,0.45,0.06,0.25,0.01,0.19,0.03,0.01,0.0,0.0,0.45,0.06,0.25,0.01,0.19,0.03,0.01,0.0,0.0,0.36,0.2,0.32,0.02,0.06,0.03,0.01,0.0,-2.220446049250313e-16,12.554875,61.32733278370253,1640.5125,1682.0533,3162.2478,1074.9501,1682.0533,697.9,-4.8,7.8,490.3,150.4,288.0,5.1,0.7,1.0,0.1,0.6793091707596352
ERK,05BJ006,439.2,50.7576220325105,-114.91096618471896,-1532.76,18.31313,0.5,0.04,0.43,0.01,0.01,0.0,0.0,0.0,0.01,0.5,0.04,0.44,0.01,0.01,0.0,0.0,0.0,0.0,0.43,0.06,0.48,0.01,0.02,0.0,0.0,0.0,0.0,21.999043,58.21177211234844,2102.1604,2105.6833,3162.2478,1510.6849,2105.6833,873.5,-6.6,5.3,443.3,268.3,301.1,4.7,0.7,1.0,0.1,1.1093143175921127
ERK,05BJ010,1192.3,50.88810798082652,-114.7039052236104,-1448.19,10.80308,0.47,0.05,0.25,0.01,0.19,0.02,0.0,0.0,0.01,0.46,0.06,0.26,0.01,0.19,0.02,0.0,0.0,0.0,0.37,0.2,0.32,0.02,0.06,0.03,0.0,0.0,-2.220446049250313e-16,12.85161,61.87896169059026,1663.5111,1697.6208,3162.2478,1080.9354,1697.6208,704.7,-4.8,7.7,488.7,153.7,288.4,5.1,0.7,1.0,0.1,0.6786235617609756
ERK,05BK001,259.9,50.87969080439526,-114.4896959116216,-1197.55,1.63283,0.54,0.1,0.11,0.02,0.22,0.0,0.0,0.0,0.01,0.54,0.1,0.11,0.01,0.23,0.0,0.0,0.0,0.01,0.32,0.52,0.13,0.01,0.02,0.0,0.0,0.0,0.0,5.5527616,59.01677747827687,1331.0532,1346.4141,1776.8098,1158.8846,1346.4141,563.1,-3.3,9.8,530.5,57.3,277.4,5.5,0.7,1.0,0.1,0.27762174995457267
ERK,05BK003,444.7,50.898868787668135,-114.38027099858378,-1146.37,0.95447,0.37,0.1,0.13,0.02,0.33,0.06,0.0,0.0,-0.01,0.37,0.1,0.13,0.02,0.33,0.06,0.0,0.0,-0.01,0.21,0.45,0.18,0.02,0.08,0.07,0.0,0.0,-0.01,4.1964812,68.751444210895,1256.3055,1266.2039,1776.8098,1001.8639,1266.2039,525.7,-2.9,10.2,538.8,48.2,275.7,5.7,0.8,1.0,0.1,0.2907284969207222
ERK,05BL012,1492.6,50.69416135457176,-114.47853010132285,-1466.9,9.25092,0.46,0.06,0.14,0.01,0.32,0.01,0.0,0.0,0.0,0.45,0.06,0.14,0.01,0.33,0.01,0.0,0.0,0.0,0.38,0.25,0.24,0.02,0.11,0.01,0.0,0.0,-0.01,9.7814331,68.89091576535887,1405.5786,1521.2334,3140.5422,1048.9396,1521.2334,628.6,-4.0,8.7,512.1,104.7,284.1,5.4,0.7,1.0,0.1,0.50813198033162
ERK,05BL013,509.2,50.74382761134457,-114.53922232221232,-1512.23,10.87643,0.6,0.08,0.07,0.01,0.23,0.0,0.0,0.0,0.01,0.59,0.08,0.08,0.01,0.23,0.0,0.0,0.0,0.01,0.49,0.32,0.14,0.01,0.04,0.0,0.0,0.0,0.0,8.8007755,77.25518983754958,1426.0,1493.8254,2577.5747,1161.8846,1493.8254,622.1,-3.9,9.0,513.8,85.4,283.1,5.4,0.7,1.0,0.1,0.3343506669314147
ERK,05BL014,591.5,50.620493732608445,-114.62875690296954,-1511.87,13.98147,0.58,0.06,0.22,0.01,0.12,0.01,0.0,0.0,1.1102230246251563e-16,0.58,0.06,0.22,0.01,0.12,0.01,0.0,0.0,1.1102230246251563e-16,0.52,0.17,0.26,0.01,0.03,0.01,0.0,0.0,0.0,15.109404,59.79446061531334,1698.7937,1765.1576,3140.5422,1172.9689,1765.1576,715.3,-5.0,7.2,486.2,158.4,290.2,5.1,0.7,1.0,0.1,0.7457359000158571
ERK,05BL019,773.5,50.37883051323018,-114.72497005255266,-1535.58,17.91462,0.74,0.06,0.18,0.01,0.01,0.0,0.0,0.0,0.0,0.74,0.06,0.19,0.0,0.01,0.0,0.0,0.0,0.0,0.69,0.08,0.21,0.01,0.01,0.0,0.0,0.0,1.1102230246251563e-16,17.892776,81.70976864607917,1964.1531,1991.4742,3104.0225,1416.3003,1991.4742,773.8,-5.7,5.3,467.2,200.5,295.0,4.6,0.7,1.0,0.1,1.3953894348762061
ERK,05BL020,1565.3,50.695157240575824,-114.45402688055614,-1451.52,8.82126,0.43,0.06,0.14,0.01,0.34,0.02,0.0,0.0,0.0,0.43,0.06,0.14,0.01,0.34,0.01,0.0,0.0,0.01,0.36,0.24,0.24,0.02,0.12,0.02,0.0,0.0,0.0,9.4104881,71.24708288863938,1385.0,1501.2627,3140.5422,1013.1442,1501.2627,620.9,-3.9,8.8,514.3,101.6,283.7,5.4,0.7,1.0,0.1,0.4107881496118477
ERK,05BL022,166.2,50.22918861496198,-114.65266269334349,-1538.28,17.46426,0.85,0.04,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.04,0.12,0.0,0.0,0.0,0.0,0.0,0.01,0.82,0.06,0.12,0.0,0.0,0.0,0.0,0.0,1.1102230246251563e-16,14.824311,53.83056999231717,2000.0,2012.3481,2869.7695,1658.4417,2012.3481,788.3,-5.5,5.0,472.0,199.5,292.8,4.4,0.7,1.1,0.1,0.9999242919889731
ERK,05BL023,232.5,50.37422837486839,-114.39544963842155,-1313.28,8.48574,0.42,0.15,0.29,0.01,0.13,0.0,0.0,0.0,1.1102230246251563e-16,0.42,0.15,0.29,0.01,0.13,0.0,0.0,0.0,1.1102230246251563e-16,0.32,0.35,0.29,0.01,0.03,0.0,0.0,0.0,0.0,8.7144861,65.22455742727703,1477.4868,1536.981,2513.1963,1196.9689,1536.981,614.6,-3.7,8.6,522.5,90.9,283.7,5.2,0.7,1.0,0.1,0.5345140360457857
ERK,05BL027,136.8,50.47220259099626,-114.5956476986018,-1514.31,17.35424,0.55,0.09,0.32,0.01,0.03,0.0,0.0,0.0,0.0,0.55,0.09,0.32,0.01,0.03,0.0,0.0,0.0,0.0,0.45,0.21,0.32,0.01,0.01,0.0,0.0,0.0,0.0,17.747156,81.90483897648787,1851.1656,1870.8982,2762.0,1344.9158,1870.8982,731.6,-5.2,6.3,482.3,165.8,293.6,5.0,0.7,1.0,0.1,1.3318286351899076
ERK,05BM014,779.9,50.56994169814012,-113.38449784568364,-1067.11,0.0,0.0,0.01,0.08,0.0,0.88,0.02,0.01,0.0,0.0,0.0,0.01,0.08,0.0,0.88,0.01,0.01,0.0,0.01,0.0,0.03,0.15,0.02,0.77,0.02,0.01,0.0,0.0,0.98650807,351.5269678195794,1013.0843,1015.7821,1146.1757,899.88202,1015.7821,407.1,-2.0,11.4,550.5,33.5,277.3,6.3,0.8,1.0,0.1,0.04226454765921933
ERK,05BM018,31.1,50.488650106559966,-113.30929126192784,-1052.0,0.0,0.0,0.0,0.05,0.0,0.93,0.01,0.0,0.0,0.0099999999999998,0.0,0.0,0.05,0.0,0.93,0.01,0.0,0.0,0.0099999999999998,0.0,0.02,0.1,0.01,0.84,0.02,0.0,0.0,0.01,0.78940964,279.50479679441656,1038.1371,1040.678,1076.0869,1016.8475,1040.678,410.4,-2.0,11.3,551.2,33.9,278.4,6.2,0.8,1.0,0.1,0.06805080065263014
ERK,05BN024,5.7,50.39790818803702,-112.27001564477268,-1194.0,0.0,0.01,0.03,0.77,0.02,0.15,0.01,0.01,0.0,0.0,0.01,0.03,0.78,0.02,0.16,0.0,0.01,0.0,-0.01,0.0,0.04,0.79,0.02,0.12,0.02,0.02,0.0,-0.01,0.69773227,42.72426159777393,776.0,776.70184,790.08429,767.06738,776.70184,333.2,-1.7,12.2,536.6,29.6,278.9,7.4,0.8,1.0,0.1,0.01056628668445307
ERK,05CA001,2501.4,51.62132581037071,-115.53067231011902,-1446.63,15.37277,0.53,0.06,0.37,0.01,0.01,0.0,0.0,0.01,0.0099999999999998,0.52,0.06,0.38,0.01,0.01,0.0,0.0,0.01,0.0099999999999998,0.5,0.1,0.37,0.01,0.01,0.0,0.0,0.01,0.0,15.488222,67.33746769101678,1968.3136,1979.9949,3231.5356,1208.9158,1979.9949,761.7,-6.8,5.0,428.7,223.8,292.0,4.4,0.7,1.0,0.1,0.8537153502484278
ERK,05CA002,817.8,51.857137182096295,-115.1379441992674,-1225.91,5.77877,0.69,0.1,0.16,0.01,0.03,0.0,0.01,0.0,0.0,0.66,0.1,0.18,0.01,0.04,0.0,0.01,0.0,0.0,0.55,0.22,0.17,0.02,0.02,0.0,0.01,0.0,0.0099999999999998,6.8767948,65.10793947029093,1402.5931,1439.1337,2534.7998,1073.9406,1439.1337,678.1,-5.2,7.9,477.8,108.3,276.1,4.8,0.7,1.0,0.1,0.462856695662272
ERK,05CA003,5.8,51.672411659094266,-115.14011606477123,-1052.0,0.0,0.86,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.12,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.48,0.13,0.0,0.0,0.0,0.0,0.0,0.01,9.9482775,150.58506150869985,1552.3588,1546.16,1687.0311,1380.0,1546.16,662.3,-5.4,7.6,466.2,110.4,287.0,5.1,0.7,1.0,0.1,0.2659848985357948
ERK,05CA004,944.9,51.67075993986191,-115.78954607113624,-1520.0,19.0,0.42,0.05,0.47,0.01,0.01,0.01,0.01,0.03,-0.01,0.41,0.05,0.49,0.01,0.01,0.01,0.01,0.02,-0.01,0.4,0.06,0.5,0.01,0.01,0.0,0.01,0.02,-0.01,18.65172,102.86791690640426,2195.7937,2200.8354,3231.5356,1501.8759,2200.8354,819.8,-7.6,3.6,407.0,293.2,297.6,4.1,0.7,1.0,0.1,1.3826153992374097
ERK,05CA009,2240.6,51.611526217526446,-115.58879771757216,-1491.41,17.11548,0.53,0.05,0.38,0.01,0.01,0.0,0.0,0.01,0.0099999999999998,0.52,0.06,0.39,0.01,0.01,0.0,0.0,0.01,0.0,0.5,0.08,0.39,0.01,0.01,0.0,0.0,0.01,0.0,16.640972,70.04820210277823,2038.0,2047.1838,3231.5356,1300.9689,2047.1838,778.5,-7.1,4.6,422.4,240.0,294.0,4.4,0.7,1.0,0.1,0.831882421318083
ERK,05CA011,265.0,51.809499471707696,-114.88296843816823,-1153.8,0.0,0.4,0.13,0.16,0.02,0.29,0.01,0.0,0.0,-0.01,0.4,0.13,0.16,0.02,0.29,0.01,0.0,0.0,-0.01,0.22,0.43,0.21,0.03,0.1,0.01,0.0,0.0,0.0,3.0580339,61.49358714502858,1210.3055,1236.6951,1489.1085,1102.9406,1236.6951,584.4,-4.4,9.2,496.9,70.7,271.9,5.1,0.7,1.0,0.1,0.43356571098368873
ERK,05CA012,487.8,51.57704611534896,-114.91401548918093,-1211.76,5.30338,0.64,0.08,0.17,0.01,0.1,0.0,0.0,0.0,0.0,0.64,0.08,0.17,0.01,0.1,0.0,0.0,0.0,0.0,0.58,0.23,0.11,0.01,0.06,0.0,0.0,0.0,0.01,5.1861763,52.50905208226529,1406.0,1430.6824,2545.7175,1115.0,1430.6824,623.1,-4.8,8.3,484.4,89.8,277.9,5.1,0.7,1.0,0.1,0.6234385932625816
ERK,05CB001,2567.2,51.61583381991406,-114.47983919872654,-1088.45,0.87958,0.21,0.05,0.15,0.01,0.56,0.01,0.01,0.0,0.0,0.21,0.05,0.15,0.01,0.56,0.01,0.01,0.0,0.0,0.18,0.17,0.15,0.03,0.45,0.02,0.01,0.0,-0.01,2.9350262,38.20272131089685,1156.0311,1185.5972,1877.0033,910.89154,1185.5972,520.7,-3.6,9.6,515.6,53.4,270.8,5.3,0.7,1.0,0.1,0.15925053352848137
ERK,05CB002,455.2,51.458138911185856,-114.86110830282789,-1199.91,4.96087,0.62,0.08,0.27,0.01,0.02,0.0,0.0,0.0,0.0,0.62,0.08,0.27,0.01,0.02,0.0,0.0,0.0,0.0,0.6,0.32,0.07,0.0,0.01,0.0,0.0,0.0,0.0,7.2346087,74.97550422613052,1419.7175,1427.0876,1877.0033,1187.0,1427.0876,600.0,-4.5,8.6,492.3,75.3,277.0,5.2,0.7,1.0,0.1,0.36167308384554486
ERK,05CB004,661.2,52.07324283813927,-114.742264600817,-1232.46,0.0,0.33,0.08,0.14,0.02,0.42,0.01,0.0,0.0,0.0,0.32,0.08,0.14,0.02,0.42,0.01,0.0,0.0,0.01,0.2,0.19,0.18,0.05,0.36,0.01,0.0,0.0,0.0099999999999998,1.3826383,31.67820919669076,1069.0,1099.3402,1498.7256,961.8501,1099.3402,566.8,-4.3,9.4,506.8,69.1,266.9,4.9,0.7,1.0,0.1,0.29559223401526796
ERK,05CB005,39.7,51.35887479196143,-114.5112200457701,-1052.0,0.0,0.08,0.04,0.11,0.01,0.75,0.01,0.0,0.0,0.0,0.08,0.03,0.11,0.01,0.75,0.01,0.0,0.0,0.01,0.05,0.36,0.36,0.04,0.18,0.01,0.0,0.0,0.0,1.7992238,61.12678256782405,1323.0,1312.1735,1378.0,1229.8164,1312.1735,533.1,-3.5,9.4,517.5,49.6,274.1,5.2,0.7,1.0,0.1,0.012284810377949831
ERK,05CC001,1798.1,52.63463524627047,-114.19851742611807,-1081.7,1.04972,0.15,0.05,0.08,0.01,0.64,0.02,0.05,0.0,0.0,0.15,0.05,0.08,0.01,0.64,0.01,0.05,0.0,0.0099999999999998,0.09,0.09,0.13,0.04,0.57,0.02,0.05,0.0,0.01,1.5586395,29.152974198934228,937.22845,939.66638,1107.0,843.95844,939.66638,550.4,-3.3,9.3,545.7,66.1,257.3,4.9,0.7,1.0,0.1,0.12994534600734556
ERK,05CC007,1866.2,52.50966512554231,-114.60375438202574,-1189.49,0.0,0.25,0.08,0.09,0.02,0.55,0.01,0.01,0.0,-0.01,0.25,0.08,0.09,0.02,0.55,0.01,0.01,0.0,-0.01,0.15,0.14,0.16,0.06,0.47,0.01,0.01,0.0,0.0,1.503382,20.64843648261508,985.69446,989.00934,1133.1741,914.0,989.00934,560.4,-3.7,9.3,528.3,65.8,260.2,4.8,0.7,1.0,0.1,0.1982112158489612
ERK,05CC008,351.0,52.82625161830784,-114.43238261629855,-1052.0,0.0,0.29,0.08,0.07,0.01,0.54,0.01,0.0,0.0,0.0,0.29,0.07,0.07,0.01,0.54,0.01,0.0,0.0,0.01,0.17,0.16,0.16,0.06,0.44,0.01,0.0,0.0,0.0,1.4689727,58.31115558627239,971.89154,969.81714,1043.1525,899.91571,969.81714,605.5,-3.4,9.1,551.7,76.0,255.4,4.6,0.7,1.0,0.1,0.41221426085145724
ERK,05CC009,239.0,52.814899475195965,-114.21163340495296,-1052.0,0.0,0.32,0.08,0.08,0.02,0.48,0.01,0.0,0.0,0.01,0.32,0.08,0.08,0.02,0.49,0.01,0.0,0.0,0.0,0.23,0.16,0.15,0.05,0.4,0.01,0.0,0.0,0.0,1.5171632,34.0433015876304,939.01697,941.19946,1011.1614,897.91571,941.19946,581.6,-3.2,9.1,553.8,73.2,255.4,4.8,0.7,1.0,0.1,0.3038020690892635
ERK,05CC010,65.6,52.550976752477496,-114.65737044268054,-1052.0,0.0,0.24,0.13,0.11,0.03,0.48,0.01,0.0,0.0,0.0,0.24,0.13,0.11,0.02,0.49,0.01,0.0,0.0,0.0,0.14,0.21,0.18,0.07,0.39,0.01,0.0,0.0,0.0,3.0088191,45.957132964160905,1023.0,1021.5935,1101.1373,949.91571,1021.5935,587.1,-3.8,9.2,527.8,70.3,259.4,4.6,0.7,1.0,0.1,0.2532986746920959
ERK,05CC011,485.9,52.134509746760415,-113.80235419396077,-1128.2,0.0,0.02,0.02,0.09,0.01,0.76,0.08,0.02,0.0,0.0,0.02,0.02,0.09,0.01,0.76,0.08,0.02,0.0,0.0,0.01,0.04,0.12,0.03,0.7,0.1,0.02,0.0,-0.02,1.1702042,322.47440597717264,930.95844,934.33514,1059.0699,855.89154,934.33514,489.8,-3.1,9.6,541.8,55.0,262.7,5.3,0.7,1.0,0.1,0.09646273136315052
ERK,05CC012,137.3,52.20179259256438,-114.07556306183038,-1053.86,0.0,0.01,0.01,0.06,0.0,0.9,0.01,0.0,0.0,0.01,0.01,0.01,0.06,0.0,0.9,0.01,0.0,0.0,0.01,0.0,0.02,0.07,0.02,0.87,0.02,0.0,0.0,0.0,0.90200841,28.522412465564745,939.03632,947.28076,1002.0311,911.84845,947.28076,507.9,-3.3,9.6,536.7,57.8,262.6,5.1,0.7,1.0,0.1,0.11916899795597112
ERK,05CC013,755.9,52.39117274955692,-114.69291235859936,-1323.91,0.0,0.14,0.08,0.11,0.02,0.64,0.01,0.01,0.0,-0.01,0.14,0.07,0.11,0.02,0.64,0.01,0.01,0.0,0.0,0.08,0.13,0.17,0.06,0.53,0.01,0.01,0.0,0.01,1.3266798,18.584704662898066,991.0,996.98761,1128.0842,919.77759,996.98761,550.7,-3.9,9.4,519.4,63.8,262.2,4.9,0.7,1.0,0.1,0.31162980766358417
ERK,05CD006,169.8,52.38479167949874,-113.47482804441312,-1052.0,0.0,0.01,0.01,0.07,0.01,0.88,0.01,0.0,0.0,0.01,0.01,0.02,0.07,0.01,0.88,0.01,0.0,0.0,0.0,0.0,0.02,0.08,0.02,0.86,0.02,0.0,0.0,0.0,1.2981961,72.5882358353959,881.82104,887.4444,984.11536,837.87585,887.4444,484.9,-3.0,9.4,546.5,55.4,259.9,5.3,0.8,1.0,0.1,0.05970372589620989
ERK,05CD007,512.5,52.53264656121257,-113.41214636906888,-1060.15,0.0,0.05,0.04,0.08,0.01,0.79,0.02,0.01,0.0,0.0,0.05,0.04,0.09,0.01,0.79,0.01,0.01,0.0,0.0,0.04,0.06,0.12,0.03,0.71,0.02,0.01,0.0,0.01,1.5452856,46.0273649728009,867.0,866.24042,983.51245,789.82587,866.24042,490.8,-3.1,9.3,548.5,58.5,258.3,5.2,0.7,1.0,0.1,0.08775948033433609
ERK,05CD913,22.5,52.43350255914475,-113.56650728091104,-1052.0,0.0,0.01,0.01,0.06,0.02,0.89,0.01,0.0,0.0,0.0,0.01,0.01,0.06,0.02,0.89,0.01,0.0,0.0,0.0,0.02,0.01,0.06,0.01,0.88,0.01,0.0,0.0,0.01,1.5719256,81.00808712365756,933.08429,934.66583,984.11536,892.8501,934.66583,524.8,-3.2,9.1,546.0,62.7,259.5,5.2,0.7,1.0,0.1,0.1052871440224588
ERK,05CE002,2354.1,51.66191236341464,-113.6335484859436,-1116.65,0.0,0.01,0.01,0.12,0.01,0.83,0.02,0.01,0.0,-0.01,0.01,0.01,0.12,0.01,0.83,0.01,0.01,0.0,0.0,0.0,0.03,0.14,0.02,0.77,0.02,0.01,0.0,0.01,1.2598391,33.569616439873684,937.0,934.70795,1050.0726,730.15979,934.70795,434.8,-2.9,10.3,530.7,42.9,268.3,6.1,0.8,1.0,0.1,0.05326402902617152
ERK,05CE006,762.3,51.58305686833551,-114.051338117491,-1052.0,0.0,0.0,0.01,0.09,0.01,0.85,0.03,0.01,0.0,0.0,0.0,0.01,0.09,0.01,0.85,0.03,0.01,0.0,0.0,0.0,0.03,0.14,0.02,0.76,0.03,0.01,0.0,0.01,1.3298994,33.65487963890572,1027.9308,1031.484,1166.9573,927.96893,1031.484,447.2,-2.9,10.2,528.1,38.6,269.2,5.8,0.8,1.0,0.1,0.053269385077883896
